Anime_id,Title,Genre,Synopsis,Type,Producer,Studio,Rating
3550,Midori no Makibao,"['Sports', 'Comedy']","Midori Makibao is a small white racehorse. Compared to other thoroughbred horses, he looks more like a donkey with wide nostrils; however, with his guts and speed as his weapon, Makibao wins in every big race. 
 
In the beginning of his career, Makibao had a trouble making his debut as a racehorse, because of his appearance and various disadvantages he had. But Makibao had reasons to overcome his difficulties; there was a lifelong rival horse called Superhorse Cascade, that Makibao needed to defeat. Plus, he was determined to win back his mother, a horse that had been taken away for pay back the debt on the farm. 
 
There are many hardships that Makibao has to overcome, but he thrives in the series of races to become a great racehorse. 
 
(Source: pierrot.jp)",TV,['Fuji TV'],['Studio Pierrot'],6.62
3559,Stringendo: Angel-tachi no Private Lesson,['Hentai'],"Story about how each popular girls in high school ended up having sex with some of the less popular guys. Each of them have their own temptation for desire and lust which they could not control - that is Sex. 
 
(Source: ANN)",OVA,['Pink Pineapple'],['Flavors Soft'],7.55
3559,Stringendo: Angel-tachi no Private Lesson,['Hentai'],"Story about how each popular girls in high school ended up having sex with some of the less popular guys. Each of them have their own temptation for desire and lust which they could not control - that is Sex. 
 
(Source: ANN)",OVA,['Pink Pineapple'],['Flavors Soft'],7.55
3561,Dennou Boukenki Webdiver,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']","Set in the year 2100 where the world is tied together by a computer network. The children of the world become Web Divers, adapting their consciousnesses into data, and love to play together in the cyber park called Magical Gate. However, a mysterious computer virus appears beginning to destroy Magical Gate from the inside out. In cyberspace, programs called Web Knights have been created to protect the children. But, the computer virus has turned all the Web Knights against the children. The only Web Knight to escape the ""brainwashing"" is Gladion. Gladion seeks the help of Kaito Yuki, a Web Diver who is in the fourth grade.  
 
(Source: ANN)",TV,['Radix'],['Nippon Animation'],7.12
3568,Ganbarist! Shun,"['Comedy', 'Shounen', 'Sports']","First-year high school student Fujimaki Shun has a dream of becoming an olympic gold medalist as a gymnast. Having no previous training, Shun trusts his passion, boldly joins the gymnastics club, and sets out to pursue his goal. 
 
Along the way, he meets his share of entertaining and supportive upper classmen, develops a romantic interest in his classmate, and learns about the happiness involved in devoting yourself to a sport.",TV,['Yomiuri Telecasting'],['Sunrise'],7.36
3571,Mach GoGoGo (1997),"['Adventure', 'Cars']","The Mach is a racing car loaded with a new engine ""X"" specially developed and built by a man named Kenich Hibiki who was a racing driver as well as a motor engineer. However, in a test driving made prior to its completion, he was involved in an accident and judged as dead. Meanwhile his father Daisuke who was watching the test driving all the way recovered the wrecked car as his son`s memento. A few years later the damaged car rebuilt by him revives as the new Mach which comes to participate in Grand Prix. This time, however, for the purpose to protect the driver from a possible accident, the new car is equipped with a safety system called ""Safety Seven"" with seven guarding devices. Also, it is loaded with the engine ""X"" that miraculously survived the tragic accident. Now its driver is Go, younger brother of Kenichi, who is determined to succeed to his brother`s will. In fact, he successfully participates in Grand Prix and keeps growing up to be a top racer of the world. 
 
(Source: official site)",TV,"['TV Tokyo', 'Yomiuri Advertising']",['Tatsunoko Production'],6.39
3572,Macross F,"['Action', 'Mecha', 'Military', 'Music', 'Romance', 'Sci-Fi', 'Space']","Following a catastrophic war against a race of giants known as the Zentradi, humanity has escaped towards the center of the galaxy aboard a fleet of colonial vessels called the Macross Frontier. As the extraterrestrial threat is left further and further behind, life on Macross Frontier proceeds as usual. 
 
In the year 2059, a young mecha pilot trainee named Alto Saotome and his colleagues are preparing to perform an accompanying routine for the famous singer Sheryl Nome, who has come to Macross Frontier for a concert. During the performance, a biomechanical alien species known as the Vajra make a sudden appearance, breaking through the defensive perimeter surrounding the vessel and crash-landing near the concert venue, plunging the entire city into chaos. As the concertgoers evacuate, a young girl named Ranka Lee is left behind and gets targeted by the Vajra, but she is saved at the last minute by Alto. Following these events, the Strategic Military Services program notes Alto's skill in battle, resulting in his recruitment to combat the new alien threat. 
 
[Written by MAL Rewrite]",TV,"['Bandai Visual', 'Mainichi Broadcasting System', 'Big West']",['Satelight'],7.98
3574,Switch,"['Action', 'Mystery', 'Police']","Two newbies at the Narcotic Control Department in Japan, Haru and Kai, struggle against: drug dealers, gangs, murderers, psychopaths, mysterious organizations, and mad people in general. The gentle and caring one of the group, Kai, who has problems of his own, has the tendency of turning into a lethal killing machine in certain scenarios. The way he acts changes like that of a ""switch"". As the two do their job, answers of what is behind Kai's strange behavior and who exactly he is, is revealed. 
 
(Source: ANN) 
",OVA,['Frontier Works'],['Actas'],7.06
3576,Kodai Ouja Kyouryuu King,"['Adventure', 'Kids', 'Fantasy']","Dr. Taylor was on a paleontology mission with his son, Max in Africa. Rex, Max's best friend, joins along as well. When Max had stumbled across some magic stone slabs with images of dinosaurs, the boys and their friend Zoe were being called out by the dinosaurs for help. It seems that an evil organization called the ""Alpha Gang,"" led by the nefarious Dr. Z, traveled back in time to hunt down the dinosaurs so that they could take over the world by using those dinosaurs. It is up to Max, Rex, and their friend Zoe to travel around the world, defeating Dr. Z and the Alpha Gang while hunting down the dinosaurs. 
 
(Source: Wikipedia)",TV,"['Asatsu DK', 'Sega', '4Kids Entertainment', 'Happinet Pictures', 'Nagoya TV Housou']",['Sunrise'],6.11
3576,Kodai Ouja Kyouryuu King,"['Adventure', 'Kids', 'Fantasy']","Dr. Taylor was on a paleontology mission with his son, Max in Africa. Rex, Max's best friend, joins along as well. When Max had stumbled across some magic stone slabs with images of dinosaurs, the boys and their friend Zoe were being called out by the dinosaurs for help. It seems that an evil organization called the ""Alpha Gang,"" led by the nefarious Dr. Z, traveled back in time to hunt down the dinosaurs so that they could take over the world by using those dinosaurs. It is up to Max, Rex, and their friend Zoe to travel around the world, defeating Dr. Z and the Alpha Gang while hunting down the dinosaurs. 
 
(Source: Wikipedia)",TV,"['Asatsu DK', 'Sega', '4Kids Entertainment', 'Happinet Pictures', 'Nagoya TV Housou']",['Sunrise'],6.11
3577,Kyouran Kazoku Nikki,"['Comedy', 'Sci-Fi']","Midarezaki Ouka is used to having strange things happen to him -after all, he is the head of the Great Japanese Empire Paranormal Phenomena Bureau of Measures. But when he catches a small cat girl in the shopping district stealing apples, his whole life rearranges to fit a new operation...  
 
OPERATION COZY FAMILY.  
 
Thousands of years ago, Enka the God of Destruction, was killed. However, with a dying breath it claimed that its child would appear and destroy humanity. Now in futuristic Japan, all of the potential children of Enka have been found and placed into a haphazard family.  
 
Teika the lion, Gekka the jellyfish, Yuuka the oni, Ginka the cross-dressing mafia son, and Hyouka the bioweapon--along with their parents Ouka and Kyouka (the ruler of a demon underworld)--all live under one roof in a family frenzy. ",TV,['Lantis'],['Nomad'],7.33
3579,Getter Robo,"['Action', 'Sci-Fi', 'Mecha', 'Shounen']","From deep within the Earth's surface, the Dinosaur Kingdom make their move to wipe out mankind and conquer the planet with their mechanical dinosaurs. After a prototype Getter Robo is shot down by a mechanical dinosaur, the Saotome Research Institute decides to use the real Getter Robo, which is combat-capable. Due to a lack of pilots in the institute, Ryo Nagare goes to his college to persuade martial artist Musashi Tomoe and outcast Hayato Jin to join him and pilot the Getter Machines to combat the new threat and protect mankind. 
 
(Source: ANN)",TV,['Dynamic Planning'],['Toei Animation'],6.99
3582,Mashou no Kao,['Hentai'],"Keiichi Hayama always dreamed about hot sex with his childhood sweetheart, but one day she transformed in his dream into a mysterious beauty with perfect breasts and a seductive eyes. The next afternoon, Keiichi came back from school to find that very same woman masturbating in his room!  
 
His mother introduces her as Reika. Since her parents died in a car accident, Reika has been taken in by Keiichi's family. But Keiichi knows there's some dark truth behind this woman, and he has a hunch his prophetic dream wasn't a dream at all. ",OVA,['Discovery'],['AT-2'],6.2
3588,Soul Eater,"['Action', 'Fantasy', 'Comedy', 'Supernatural', 'Shounen']","Death City is home to the famous Death Weapon Meister Academy, a technical academy headed by the Shinigami—Lord Death himself. Its mission: to raise ""Death Scythes"" for the Shinigami to wield against the many evils of their fantastical world. These Death Scythes, however, are not made from physical weapons; rather, they are born from human hybrids who have the ability to transform their bodies into Demon Weapons, and only after they have consumed the souls of 99 evil beings and one witch's soul. 
 
Soul Eater Evans, a Demon Scythe who only seems to care about what's cool, aims to become a Death Scythe with the help of his straight-laced wielder, or meister, Maka Albarn. The contrasting duo work and study alongside the hot headed Black☆Star and his caring weapon Tsubaki, as well as the Shinigami's own son, Death the Kid, an obsessive-compulsive dual wielder of twin pistols Patty and Liz. 
 
 Soul Eater  follows these students of Shibusen as they take on missions to collect souls and protect the city from the world's threats while working together under the snickering sun to become sounder in mind, body, and soul. 
 
[Written by MAL Rewrite]",TV,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Media Factory']",['Bones'],8.03
